# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet
2.430000000000000000e+02,0.000000000000000000e+00,1.783651020204562698e+01,1.048436994825287002e+03,4.611105682839067299e+01,5.602996615768086741e+01
2.440000000000000000e+02,0.000000000000000000e+00,5.004862277174755292e+00,1.023324529266662694e+03,6.142688157085313350e+01,5.632583291408564463e+01
2.450000000000000000e+02,0.000000000000000000e+00,1.884690111440652416e+01,9.982319475782553582e+02,6.078189505233850554e+01,5.581541625153900554e+01
2.460000000000000000e+02,0.000000000000000000e+00,8.975208766248961467e+00,9.728601293298585233e+02,6.398894053873242171e+01,5.542534681288672260e+01
2.470000000000000000e+02,0.000000000000000000e+00,4.797020712851129076e+00,9.805084892231776621e+02,4.332282670392174140e+01,5.376976774472903742e+01
2.480000000000000000e+02,0.000000000000000000e+00,1.328458837951113303e+01,1.012454690158070889e+03,4.086841565648217056e+01,5.031876057623319554e+01
2.490000000000000000e+02,0.000000000000000000e+00,2.779310403550781317e+01,1.110641403062111976e+03,4.800138551499631490e+01,4.627008125304048036e+01
2.500000000000000000e+02,0.000000000000000000e+00,9.550212221310776073e+00,1.249376284493906724e+03,3.118324192331639821e+01,5.871924156207946055e+01
2.510000000000000000e+02,0.000000000000000000e+00,3.913379639471418159e+01,1.339050457681167018e+03,3.343524163660926973e+01,1.154235683160078878e+02
2.520000000000000000e+02,0.000000000000000000e+00,3.510869691653138602e+01,1.332868457914255032e+03,1.006379811510882405e+02,1.495790628826618729e+02
2.530000000000000000e+02,0.000000000000000000e+00,1.529506793770596573e+01,1.336510292261932364e+03,1.142804430331269572e+02,1.259339272835153594e+02
2.540000000000000000e+02,0.000000000000000000e+00,2.488073050335051661e+01,1.327355665275508272e+03,8.481142834455187085e+01,1.191243310592059146e+02
2.550000000000000000e+02,0.000000000000000000e+00,1.293149818606454282e+01,1.286415867851639632e+03,7.532521877222202988e+01,9.445919807281509861e+01
2.560000000000000000e+02,0.000000000000000000e+00,1.442492656292269437e+01,1.251346084464470550e+03,6.965743315244448297e+01,4.859434793402972019e+01
2.570000000000000000e+02,0.000000000000000000e+00,1.277670193879938410e+01,1.233438848116743657e+03,9.257974660209043805e+01,5.041561056553045006e+01
2.580000000000000000e+02,0.000000000000000000e+00,2.781096466243557686e+01,1.221556796771498057e+03,1.953675614160812017e+02,7.208445655109770200e+01
